username,followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
user521,2042,2893,263,0,0,1,7,3,0.71,0
user522,1824,4059,327,1,1,0,7,3,0.45,0
user523,8406,2822,489,0,0,0,7,3,2.98,0
user524,5979,3462,262,0,1,0,7,3,1.73,0
user525,80,3392,380,0,1,1,7,3,0.02,0
user526,314,397,403,0,0,1,7,3,0.79,0
user527,7082,2751,270,1,0,0,7,3,2.57,0
user528,6897,3530,77,1,1,0,7,3,1.95,0
user529,904,3840,360,1,0,0,7,3,0.24,0
user530,8416,1918,153,1,0,0,7,3,4.39,0
user531,3392,833,167,0,1,1,7,3,4.07,0
user532,8290,3653,419,1,0,0,7,3,2.27,0
user533,348,3845,219,0,1,1,7,3,0.09,0
user534,8814,4242,97,0,1,0,7,3,2.08,0
user535,5055,3055,330,1,0,1,7,3,1.65,0
user536,9952,3079,330,0,0,0,7,3,3.23,0
user537,2100,100,129,1,1,0,7,3,21.0,0
user538,4660,4867,68,0,1,1,7,3,0.96,0
user539,304,1931,452,1,1,0,7,3,0.16,0
user540,3924,1387,486,1,1,0,7,3,2.83,0
user541,7612,2336,67,1,1,0,7,3,3.26,0
user542,6720,3002,44,1,0,0,7,3,2.24,0
user543,7638,4844,448,0,0,0,7,3,1.58,0
user544,5007,1091,67,1,0,1,7,3,4.59,0
user545,3213,3659,359,1,1,1,7,3,0.88,0
user546,8835,1936,211,0,0,0,7,3,4.56,0
user547,3033,4014,31,0,1,0,7,3,0.76,0
user548,1798,2507,34,0,0,1,7,3,0.72,0
user549,4703,4652,68,1,0,1,7,3,1.01,0
user550,354,2137,236,1,1,1,7,3,0.17,0
user551,4658,3196,401,0,0,0,7,3,1.46,0
user552,5983,2468,337,1,0,1,7,3,2.42,0
user553,2077,1186,321,1,0,1,7,3,1.75,0
user554,3597,3694,188,0,1,1,7,3,0.97,0
user555,6905,1584,243,0,1,1,7,3,4.36,0
user556,1395,489,391,0,1,0,7,3,2.85,0
user557,9189,1004,47,0,0,1,7,3,9.15,0
user558,6651,507,155,1,0,0,7,3,13.12,0
user559,8766,3845,144,1,1,1,7,3,2.28,0
user560,4751,693,32,0,0,1,7,3,6.86,0
user561,3672,2966,153,1,0,0,7,3,1.24,0
user562,9746,1876,62,1,1,1,7,3,5.2,0
user563,3716,1635,60,0,1,1,7,3,2.27,0
user564,3722,2031,443,1,1,0,7,3,1.83,0
user565,3778,4195,325,0,0,0,7,3,0.9,0
user566,7025,1872,25,0,1,0,7,3,3.75,0
user567,9057,1301,171,0,0,0,7,3,6.96,0
user568,3294,1292,57,0,1,0,7,3,2.55,0
user569,8622,3583,94,0,1,0,7,3,2.41,0
user570,9663,4,163,1,1,1,7,3,2415.75,0
user571,8284,1844,369,1,1,0,7,3,4.49,0
user572,2805,1664,346,1,1,0,7,3,1.69,0
user573,9832,3751,350,0,1,0,7,3,2.62,0
user574,3427,2923,66,1,0,0,7,3,1.17,0
user575,6727,2930,35,1,0,1,7,3,2.3,0
user576,8312,4620,259,1,0,0,7,3,1.8,0
user577,6719,3624,475,0,0,1,7,3,1.85,0
user578,1554,2060,65,1,0,0,7,3,0.75,0
user579,6384,2274,389,0,0,0,7,3,2.81,0
user580,9556,411,133,0,0,0,7,3,23.25,0
user581,9506,475,499,1,0,1,7,3,20.01,0
user582,7289,3039,424,0,0,1,7,3,2.4,0
user583,6183,492,449,1,0,1,7,3,12.57,0
user584,9104,2073,28,0,0,1,7,3,4.39,0
user585,9026,1352,100,1,1,1,7,3,6.68,0
user586,5505,78,369,0,0,0,7,3,70.58,0
user587,3258,3011,362,0,0,0,7,3,1.08,0
user588,4480,4440,123,1,0,0,7,3,1.01,0
user589,4499,2760,429,0,1,0,7,3,1.63,0
user590,536,1139,487,0,1,1,7,3,0.47,0
user591,4371,2622,345,0,0,1,7,3,1.67,0
user592,2966,3734,342,0,1,0,7,3,0.79,0
user593,4753,3483,19,0,1,0,7,3,1.36,0
user594,8348,4063,142,0,1,1,7,3,2.05,0
user595,5920,562,265,1,1,0,7,3,10.53,0
user596,7147,2916,438,1,1,1,7,3,2.45,0
user597,3471,1657,30,0,1,1,7,3,2.09,0
user598,9032,848,480,0,1,0,7,3,10.65,0
user599,6236,2844,54,0,0,1,7,3,2.19,0
user600,2833,1933,377,0,0,1,7,3,1.47,0
user601,8147,3696,170,1,1,1,7,3,2.2,0
user602,6390,4584,58,0,0,0,7,3,1.39,0
user603,4391,4943,483,0,0,0,7,3,0.89,0
user604,795,838,469,0,1,1,7,3,0.95,0
user605,3966,3017,243,0,0,1,7,3,1.31,0
user606,2073,4760,200,0,1,1,7,3,0.44,0
user607,2932,918,405,1,0,0,7,3,3.19,0
user608,409,1483,120,0,0,1,7,3,0.28,0
user609,4172,1072,284,0,1,0,7,3,3.89,0
user610,5810,4967,443,0,0,1,7,3,1.17,0
user611,2025,4822,139,1,1,1,7,3,0.42,0
user612,9720,4413,181,1,0,0,7,3,2.2,0
user613,2338,1550,381,1,1,1,7,3,1.51,0
user614,5896,4233,371,0,1,1,7,3,1.39,0
user615,5431,4142,408,0,1,0,7,3,1.31,0
user616,7499,4476,42,1,0,0,7,3,1.68,0
user617,9573,3985,414,1,1,1,7,3,2.4,0
user618,8860,2799,206,1,0,1,7,3,3.17,0
user619,4197,4764,362,1,0,1,7,3,0.88,0
user620,3092,4599,146,1,0,1,7,3,0.67,0
user621,7005,111,337,0,1,0,7,3,63.11,0
user622,9147,872,119,1,0,1,7,3,10.49,0
user623,1193,1741,479,1,0,1,7,3,0.69,0
user624,5002,1423,79,0,1,0,7,3,3.52,0
user625,2005,4524,7,0,1,1,7,3,0.44,0
user626,1252,2790,44,0,0,1,7,3,0.45,0
user627,6636,2495,151,1,1,0,7,3,2.66,0
user628,8015,1067,140,1,1,0,7,3,7.51,0
user629,6954,3897,256,0,1,0,7,3,1.78,0
user630,6384,2501,467,1,1,1,7,3,2.55,0
user631,2589,1252,182,0,1,0,7,3,2.07,0
user632,4215,3906,355,0,1,1,7,3,1.08,0
user633,1324,4094,273,0,0,1,7,3,0.32,0
user634,6603,4163,368,0,0,1,7,3,1.59,0
user635,4303,442,60,1,0,1,7,3,9.74,0
user636,2611,3640,293,0,1,0,7,3,0.72,0
user637,1797,3755,370,0,1,0,7,3,0.48,0
user638,2016,1810,19,0,1,0,7,3,1.11,0
user639,1594,1701,366,1,0,1,7,3,0.94,0
user640,5946,1993,290,1,0,0,7,3,2.98,0
user641,594,3612,37,1,0,1,7,3,0.16,0
user642,8622,2616,165,1,0,1,7,3,3.3,0
user643,3289,4887,171,0,1,0,7,3,0.67,0
user644,7884,2507,207,1,1,0,7,3,3.14,0
user645,5520,67,285,0,1,1,7,3,82.39,0
user646,1363,980,320,0,1,1,7,3,1.39,0
user647,6899,1633,473,1,1,1,7,3,4.22,0
user648,4774,1717,133,0,1,1,7,3,2.78,0
user649,637,744,401,0,1,0,7,3,0.86,0
user650,1033,1880,198,0,1,1,7,3,0.55,0
user651,7096,2290,215,1,1,1,7,3,3.1,0
user652,6911,4814,90,1,0,0,7,3,1.44,0
user653,8143,3179,235,0,1,1,7,3,2.56,0
user654,7960,12,381,0,1,1,7,3,663.33,0
user655,4154,3405,44,1,0,0,7,3,1.22,0
user656,6938,4659,498,0,0,1,7,3,1.49,0
user657,8732,2189,174,0,1,1,7,3,3.99,0
user658,306,3669,199,1,0,0,7,3,0.08,0
user659,9836,3555,300,1,0,1,7,3,2.77,0
user660,9035,4501,350,1,1,0,7,3,2.01,0
user661,8684,3066,104,1,0,0,7,3,2.83,0
user662,9157,2421,282,1,0,0,7,3,3.78,0
user663,8733,4597,472,0,0,0,7,3,1.9,0
user664,4459,637,445,1,1,1,7,3,7.0,0
user665,9272,788,459,0,0,1,7,3,11.77,0
user666,7192,2940,256,1,1,0,7,3,2.45,0
user667,6515,137,20,0,1,1,7,3,47.55,0
user668,4473,4872,342,0,1,1,7,3,0.92,0
user669,4604,2077,88,1,0,1,7,3,2.22,0
user670,7909,3127,293,0,0,0,7,3,2.53,0
user671,9248,798,302,1,0,1,7,3,11.59,0
user672,4858,3627,70,0,0,0,7,3,1.34,0
user673,6080,4706,60,1,0,1,7,3,1.29,0
user674,4390,3294,94,1,0,1,7,3,1.33,0
user675,4118,4090,350,1,0,1,7,3,1.01,0
user676,9266,575,295,1,1,0,7,3,16.11,0
user677,1213,760,39,0,1,0,7,3,1.6,0
user678,3594,4544,41,0,0,1,7,3,0.79,0
user679,6916,250,164,0,0,0,7,3,27.66,0
user680,6899,3927,301,0,0,1,7,3,1.76,0
user681,8411,148,406,1,1,0,7,3,56.83,0
user682,7931,2993,234,0,0,0,7,3,2.65,0
user683,2746,3637,418,0,1,0,7,3,0.76,0
user684,3821,1410,356,1,1,0,7,3,2.71,0
user685,5720,2340,340,1,0,0,7,3,2.44,0
user686,214,4999,330,1,1,0,7,3,0.04,0
user687,5783,1664,60,1,1,1,7,3,3.48,0
user688,4634,2869,133,0,1,0,7,3,1.62,0
user689,4610,763,233,1,1,0,7,3,6.04,0
user690,3465,2777,110,0,1,1,7,3,1.25,0
user691,5139,659,11,0,0,1,7,3,7.8,0
user692,4585,655,144,1,1,1,7,3,7.0,0
user693,3156,1536,242,1,0,0,7,3,2.05,0
user694,2113,2152,44,0,0,1,7,3,0.98,0
user695,5714,1492,308,1,0,1,7,3,3.83,0
user696,2479,4881,243,1,0,1,7,3,0.51,0
user697,7591,22,489,0,1,0,7,3,345.05,0
user698,7669,1116,96,1,1,0,7,3,6.87,0
user699,4591,292,284,1,0,0,7,3,15.72,0
user700,5696,1391,311,1,0,1,7,3,4.09,0
user701,1087,294,256,1,1,0,7,3,3.7,0
user702,6954,4655,103,0,0,1,7,3,1.49,0
user703,2406,1444,415,1,1,1,7,3,1.67,0
user704,2184,3258,105,1,1,0,7,3,0.67,0
user705,4612,4219,77,1,1,1,7,3,1.09,0
user706,2668,2188,350,1,0,0,7,3,1.22,0
user707,2304,3000,447,1,0,1,7,3,0.77,0
user708,4535,23,281,0,0,0,7,3,197.17,0
user709,1792,1766,377,1,1,0,7,3,1.01,0
user710,1907,3676,54,1,0,0,7,3,0.52,0
user711,195,1549,224,0,1,1,7,3,0.13,0
user712,5914,3767,321,0,0,0,7,3,1.57,0
user713,1721,1897,22,1,1,1,7,3,0.91,0
user714,4654,3402,348,0,0,0,7,3,1.37,0
user715,5318,550,417,1,1,1,7,3,9.67,0
user716,2141,2649,381,1,0,1,7,3,0.81,0
user717,653,3718,185,0,1,1,7,3,0.18,0
user718,83,2390,401,0,1,1,7,3,0.03,0
user719,3567,31,136,0,1,0,7,3,115.06,0
user720,7022,52,83,1,1,1,7,3,135.04,0
user721,4975,4418,197,0,0,1,7,3,1.13,0
user722,4851,4748,230,0,1,0,7,3,1.02,0
user723,9547,1903,9,1,1,0,7,3,5.02,0
user724,5101,2709,257,0,0,1,7,3,1.88,0
user725,7012,4073,116,1,1,1,7,3,1.72,0
user726,4894,4590,434,0,1,1,7,3,1.07,0
user727,3829,3155,436,0,1,1,7,3,1.21,0
user728,2445,4834,316,0,0,0,7,3,0.51,0
user729,7193,1873,182,1,0,1,7,3,3.84,0
user730,8384,3156,108,1,0,1,7,3,2.66,0
user731,8252,903,395,1,0,1,7,3,9.14,0
user732,631,1747,28,1,1,0,7,3,0.36,0
user733,7602,2656,351,1,0,0,7,3,2.86,0
user734,872,1806,314,1,1,1,7,3,0.48,0
user735,8111,4102,219,1,1,0,7,3,1.98,0
user736,6220,1041,490,1,0,1,7,3,5.98,0
user737,5987,3560,344,1,1,0,7,3,1.68,0
user738,5919,1138,46,1,1,0,7,3,5.2,0
user739,5146,2486,255,1,0,1,7,3,2.07,0
user740,4969,3851,97,1,1,0,7,3,1.29,0
user741,8464,467,371,1,1,0,7,3,18.12,0
user742,5445,2245,398,1,0,1,7,3,2.43,0
user743,8709,1046,34,0,0,0,7,3,8.33,0
user744,7553,2101,413,1,0,1,7,3,3.59,0
user745,5190,471,388,0,0,0,7,3,11.02,0
user746,8509,710,51,1,0,1,7,3,11.98,0
user747,1983,4839,347,1,0,0,7,3,0.41,0
user748,5782,4649,439,1,1,0,7,3,1.24,0
user749,1210,4996,321,0,1,0,7,3,0.24,0
user750,983,3004,12,1,0,0,7,3,0.33,0
user751,3908,4973,362,1,1,0,7,3,0.79,0
user752,9136,1509,474,0,1,0,7,3,6.05,0
user753,4556,1958,111,0,0,0,7,3,2.33,0
user754,6773,3048,294,0,1,0,7,3,2.22,0
user755,8131,1451,462,0,1,0,7,3,5.6,0
user756,1693,3919,339,1,0,1,7,3,0.43,0
user757,2278,427,125,0,1,0,7,3,5.33,0
user758,1619,4471,373,0,1,1,7,3,0.36,0
user759,3402,2233,440,1,0,0,7,3,1.52,0
user760,5056,4275,78,1,1,0,7,3,1.18,0
user761,558,3112,183,0,0,1,7,3,0.18,0
user762,992,1193,351,0,0,1,7,3,0.83,0
user763,112,555,78,0,1,1,7,3,0.2,0
user764,5464,3469,378,1,0,0,7,3,1.58,0
user765,8817,4543,94,0,1,1,7,3,1.94,0
user766,5007,1794,306,1,0,1,7,3,2.79,0
user767,690,2079,57,0,0,0,7,3,0.33,0
user768,3740,237,142,1,1,1,7,3,15.78,0
user769,3919,1280,200,1,0,0,7,3,3.06,0
user770,8400,3280,400,1,0,1,7,3,2.56,0
user771,3049,1926,161,1,0,1,7,3,1.58,0
user772,5999,3400,357,0,0,0,7,3,1.76,0
user773,1248,1932,84,0,0,1,7,3,0.65,0
user774,3354,3245,78,1,0,1,7,3,1.03,0
user775,2305,3570,453,0,0,1,7,3,0.65,0
user776,4067,1168,147,0,1,0,7,3,3.48,0
user777,8407,2787,2,1,0,1,7,3,3.02,0
user778,854,563,400,0,0,0,7,3,1.52,0
user779,5478,1977,418,0,0,0,7,3,2.77,0
user780,1384,738,385,1,1,1,7,3,1.88,0
user781,8580,2458,206,1,0,0,7,3,3.49,0
user782,4177,4515,471,1,0,1,7,3,0.93,0
user783,8488,3006,91,1,1,1,7,3,2.82,0
user784,3160,3812,280,1,0,1,7,3,0.83,0
user785,4450,877,72,0,0,1,7,3,5.07,0
user786,4159,2295,105,1,1,1,7,3,1.81,0
user787,312,754,400,0,1,0,7,3,0.41,0
user788,8124,4808,243,0,0,0,7,3,1.69,0
user789,6604,517,15,0,1,1,7,3,12.77,0
user790,5709,777,476,0,1,1,7,3,7.35,0
user791,4952,2100,87,0,0,0,7,3,2.36,0
user792,6849,4433,476,0,0,1,7,3,1.55,0
user793,2645,2985,399,1,0,1,7,3,0.89,0
user794,1721,1897,69,0,1,1,7,3,0.91,0
user795,3105,3607,64,0,1,1,7,3,0.86,0
user796,7463,715,421,1,1,1,7,3,10.44,0
user797,9547,423,408,0,1,0,7,3,22.57,0
user798,1401,3476,5,0,0,0,7,3,0.4,1
user799,5311,3346,298,0,0,1,7,3,1.59,0
user800,188,1133,437,0,0,1,7,3,0.17,0
user801,3179,352,251,0,1,0,7,3,9.03,0
user802,1249,4382,467,1,1,1,7,3,0.29,0
user803,1331,1468,1,1,1,0,7,3,0.91,0
user804,2281,2330,335,1,1,1,7,3,0.98,0
user805,9111,1364,308,0,0,0,7,3,6.68,0
user806,8718,3356,109,1,1,0,7,3,2.6,0
user807,8893,1920,483,0,0,0,7,3,4.63,0
user808,491,3614,119,1,1,1,7,3,0.14,0
user809,4671,658,131,0,1,1,7,3,7.1,0
user810,8945,2757,212,0,0,1,7,3,3.24,0
user811,2899,3735,134,1,1,0,7,3,0.78,0
user812,1281,221,148,1,1,0,7,3,5.8,0
user813,7841,1681,476,0,1,0,7,3,4.66,0
user814,6804,4251,151,1,0,0,7,3,1.6,0
user815,6774,3785,357,0,1,0,7,3,1.79,0
user816,5726,399,354,1,1,0,7,3,14.35,0
user817,6788,91,187,1,1,1,7,3,74.59,0
user818,4644,992,61,1,1,1,7,3,4.68,0
user819,452,4827,387,0,1,0,7,3,0.09,0
user820,6689,2117,270,0,0,1,7,3,3.16,0
user821,6029,4065,107,0,0,0,7,3,1.48,0
user822,6967,1072,321,0,0,1,7,3,6.5,0
user823,3738,3709,167,1,0,1,7,3,1.01,0
user824,2024,1633,63,1,1,0,7,3,1.24,0
user825,6144,4158,305,1,1,1,7,3,1.48,0
user826,510,2957,474,0,0,1,7,3,0.17,0
user827,8693,1065,441,1,1,1,7,3,8.16,0
user828,3623,1043,135,0,1,0,7,3,3.47,0
user829,404,882,252,1,1,1,7,3,0.46,0
user830,7333,2168,441,0,1,1,7,3,3.38,0
user831,2163,518,462,1,0,0,7,3,4.18,0
user832,2876,2873,292,1,1,1,7,3,1.0,0
user833,9655,4264,453,1,0,0,7,3,2.26,0
user834,5940,2675,386,0,1,1,7,3,2.22,0
user835,6078,2133,21,0,1,1,7,3,2.85,0
user836,5396,2816,54,1,1,0,7,3,1.92,0
user837,8591,3186,32,0,0,0,7,3,2.7,0
user838,8250,3005,474,1,0,1,7,3,2.75,0
user839,8205,4606,373,0,0,1,7,3,1.78,0
user840,4239,2411,429,0,0,1,7,3,1.76,0
user841,7771,3188,426,0,0,1,7,3,2.44,0
user842,5777,4671,447,1,0,0,7,3,1.24,0
user843,5192,764,319,0,1,1,7,3,6.8,0
user844,2468,4149,438,1,1,1,7,3,0.59,0
user845,7858,703,125,1,0,1,7,3,11.18,0
user846,2313,4070,438,0,0,1,7,3,0.57,0
user847,380,4068,163,0,1,1,7,3,0.09,0
user848,2836,1320,5,0,0,0,7,3,2.15,1
user849,3110,3836,480,1,0,0,7,3,0.81,0
user850,4971,3779,323,0,0,1,7,3,1.32,0
user851,4781,2996,337,0,0,1,7,3,1.6,0
user852,3482,869,57,0,0,0,7,3,4.01,0
user853,1390,4066,309,0,1,1,7,3,0.34,0
user854,9654,1469,397,1,1,1,7,3,6.57,0
user855,6932,1590,155,0,0,1,7,3,4.36,0
user856,8638,4662,421,1,1,0,7,3,1.85,0
user857,4462,1347,387,0,1,1,7,3,3.31,0
user858,410,2411,68,1,1,1,7,3,0.17,0
user859,6599,1198,244,0,0,1,7,3,5.51,0
user860,7373,3090,253,1,0,0,7,3,2.39,0
user861,2122,4717,161,0,0,0,7,3,0.45,0
user862,103,3709,265,1,1,0,7,3,0.03,0
user863,4338,3991,194,0,1,0,7,3,1.09,0
user864,4901,1109,357,0,0,1,7,3,4.42,0
user865,1247,1690,28,0,1,1,7,3,0.74,0
user866,8305,2256,326,1,0,0,7,3,3.68,0
user867,4963,3487,282,1,0,1,7,3,1.42,0
user868,1461,3589,48,0,0,0,7,3,0.41,0
user869,3519,4631,306,0,0,0,7,3,0.76,0
user870,6757,263,257,0,1,1,7,3,25.69,0
user871,2087,2221,151,1,1,1,7,3,0.94,0
user872,7829,659,334,1,0,0,7,3,11.88,0
user873,2536,2886,233,1,1,1,7,3,0.88,0
user874,8881,2387,368,1,0,0,7,3,3.72,0
user875,687,2671,60,0,0,0,7,3,0.26,0
user876,3871,1192,101,0,0,0,7,3,3.25,0
user877,4631,1478,200,1,0,0,7,3,3.13,0
user878,1605,3877,415,1,0,1,7,3,0.41,0
user879,3825,1617,128,1,1,0,7,3,2.37,0
user880,5665,1968,140,0,1,1,7,3,2.88,0
user881,79,1031,40,1,1,1,7,3,0.08,0
user882,4740,3494,360,1,1,0,7,3,1.36,0
user883,2321,1237,284,0,0,1,7,3,1.88,0
user884,5401,311,87,0,1,1,7,3,17.37,0
user885,8790,1180,131,1,1,0,7,3,7.45,0
user886,2259,2063,219,1,1,0,7,3,1.1,0
user887,4034,1876,447,0,0,1,7,3,2.15,0
user888,738,3504,350,1,1,1,7,3,0.21,0
user889,2325,2042,159,1,1,0,7,3,1.14,0
user890,8907,2109,172,1,0,1,7,3,4.22,0
user891,8013,2852,6,1,0,1,7,3,2.81,0
user892,7271,2047,237,1,1,1,7,3,3.55,0
user893,3325,558,453,1,1,1,7,3,5.96,0
user894,3218,2155,461,1,1,0,7,3,1.49,0
user895,4457,3522,374,1,0,0,7,3,1.27,0
user896,7603,1843,343,1,0,0,7,3,4.13,0
user897,204,3742,478,1,1,1,7,3,0.05,0
user898,9805,984,395,0,1,1,7,3,9.96,0
user899,9196,4375,392,0,1,0,7,3,2.1,0
user900,1504,309,383,0,0,1,7,3,4.87,0
user901,6799,1681,263,1,1,0,7,3,4.04,0
user902,4271,2048,437,1,0,1,7,3,2.09,0
user903,6620,2162,480,1,1,1,7,3,3.06,0
user904,417,3546,249,1,0,0,7,3,0.12,0
user905,4153,4859,49,1,1,1,7,3,0.85,0
user906,6040,3825,95,1,1,0,7,3,1.58,0
user907,4083,2555,240,1,0,1,7,3,1.6,0
user908,8360,4784,140,0,0,0,7,3,1.75,0
user909,9643,1163,255,1,1,0,7,3,8.29,0
user910,214,1750,277,0,1,0,7,3,0.12,0
user911,9088,1352,343,0,1,0,7,3,6.72,0
user912,1221,490,132,1,1,0,7,3,2.49,0
user913,9736,4632,97,1,1,0,7,3,2.1,0
user914,3454,2612,307,1,1,0,7,3,1.32,0
user915,713,3706,292,1,1,1,7,3,0.19,0
user916,3791,4698,170,1,1,0,7,3,0.81,0
user917,1152,3388,60,1,1,1,7,3,0.34,0
user918,2798,1455,287,0,1,0,7,3,1.92,0
user919,5696,973,152,0,1,0,7,3,5.85,0
user920,7161,283,3,1,1,1,7,3,25.3,0
user921,5640,4467,375,0,0,0,7,3,1.26,0
user922,2741,3063,449,0,0,0,7,3,0.89,0
user923,1737,3623,477,0,0,0,7,3,0.48,0
user924,5909,2287,454,1,1,1,7,3,2.58,0
user925,1547,727,144,1,0,1,7,3,2.13,0
user926,5647,4174,314,1,0,1,7,3,1.35,0
user927,3569,3275,303,1,1,1,7,3,1.09,0
user928,5602,1176,141,0,1,0,7,3,4.76,0
user929,1448,3894,181,0,0,1,7,3,0.37,0
user930,4325,4984,114,0,0,0,7,3,0.87,0
user931,8522,2643,211,0,1,1,7,3,3.22,0
user932,1816,4828,93,1,0,0,7,3,0.38,0
user933,9283,3774,201,0,1,1,7,3,2.46,0
user934,5183,1645,7,1,1,1,7,3,3.15,0
user935,452,4183,474,1,0,0,7,3,0.11,0
user936,4435,1361,334,1,1,1,7,3,3.26,0
user937,9764,962,451,1,0,0,7,3,10.15,0
user938,6011,3173,496,1,1,1,7,3,1.89,0
user939,9122,1006,105,1,0,1,7,3,9.07,0
user940,2250,1354,424,0,0,0,7,3,1.66,0
user941,1098,4322,268,0,0,1,7,3,0.25,0
user942,8748,3236,448,1,1,1,7,3,2.7,0
user943,206,4194,262,1,0,0,7,3,0.05,0
user944,3506,2719,54,0,0,1,7,3,1.29,0
user945,7816,3262,51,0,0,0,7,3,2.4,0
user946,7471,4769,261,0,0,1,7,3,1.57,0
user947,5862,4088,243,0,0,1,7,3,1.43,0
user948,3480,2844,4,1,0,1,7,3,1.22,0
user949,1753,3526,390,1,0,1,7,3,0.5,0
user950,7236,3787,169,1,1,0,7,3,1.91,0
user951,2418,2085,460,1,1,0,7,3,1.16,0
user952,479,321,492,1,1,0,7,3,1.49,0
user953,8498,4862,456,1,1,0,7,3,1.75,0
user954,1137,2234,62,1,1,0,7,3,0.51,0
user955,3194,2969,459,1,0,1,7,3,1.08,0
user956,6895,1462,79,0,0,1,7,3,4.72,0
user957,285,4548,447,1,1,1,7,3,0.06,0
user958,5428,2473,429,1,1,0,7,3,2.19,0
user959,7189,1697,432,1,1,0,7,3,4.24,0
user960,367,3772,301,1,1,0,7,3,0.1,0
user961,4450,1277,288,1,1,0,7,3,3.48,0
user962,8950,1540,304,1,0,0,7,3,5.81,0
user963,5867,3803,282,0,1,1,7,3,1.54,0
user964,6537,29,371,0,0,0,7,3,225.41,0
user965,6383,898,412,0,1,1,7,3,7.11,0
user966,3714,2399,85,1,0,1,7,3,1.55,0
user967,4603,4050,133,0,0,0,7,3,1.14,0
user968,545,3483,182,1,0,1,7,3,0.16,0
user969,9514,4196,316,0,0,0,7,3,2.27,0
user970,7093,2778,363,1,1,1,7,3,2.55,0
user971,1173,1532,237,1,0,0,7,3,0.77,0
user972,3277,2674,7,1,0,0,7,3,1.23,0
user973,8644,4304,446,0,1,1,7,3,2.01,0
user974,3977,4835,60,0,1,1,7,3,0.82,0
user975,8922,2945,116,0,0,1,7,3,3.03,0
user976,6378,4243,452,0,1,0,7,3,1.5,0
user977,6826,4629,161,0,1,1,7,3,1.47,0
user978,1142,1882,144,1,1,1,7,3,0.61,0
user979,669,1165,134,0,0,1,7,3,0.57,0
user980,3475,291,410,1,1,1,7,3,11.94,0
user981,3244,555,182,0,0,1,7,3,5.85,0
user982,8250,1413,472,0,0,1,7,3,5.84,0
user983,7129,1488,249,1,1,0,7,3,4.79,0
user984,9265,4640,17,1,0,1,7,3,2.0,0
user985,1230,3938,183,0,1,1,7,3,0.31,0
user986,7727,1215,99,1,1,0,7,3,6.36,0
user987,2228,2643,434,0,0,1,7,3,0.84,0
user988,526,2183,381,0,1,0,7,3,0.24,0
user989,354,1229,92,0,0,0,7,3,0.29,0
user990,1432,4012,55,1,0,0,7,3,0.36,0
user991,8049,4157,233,0,1,0,7,3,1.94,0
user992,8926,2436,424,1,1,1,7,3,3.66,0
user993,4405,4624,359,0,0,0,7,3,0.95,0
user994,8091,2514,435,1,0,0,7,3,3.22,0
user995,2784,2194,175,0,0,0,7,3,1.27,0
user996,2597,1699,219,1,0,1,7,3,1.53,0
user997,614,4888,104,0,0,0,7,3,0.13,0
user998,4912,572,474,1,0,0,7,3,8.59,0
user999,4768,4064,285,0,1,1,7,3,1.17,0
user1000,5149,1581,497,1,1,1,8,4,3.26,0
user1001,4500,4,231,0,0,0,8,4,1125.0,0
user1002,5241,3510,229,1,1,1,8,4,1.49,0
user1003,6255,2788,74,0,1,1,8,4,2.24,0
user1004,278,4770,377,0,0,1,8,4,0.06,0
user1005,4274,991,284,0,0,0,8,4,4.31,0
user1006,3928,4349,323,1,1,0,8,4,0.9,0
user1007,1823,2949,425,1,1,0,8,4,0.62,0
user1008,1127,4854,147,0,0,0,8,4,0.23,0
user1009,5517,541,137,1,1,1,8,4,10.2,0
user1010,5675,76,133,0,1,1,8,4,74.67,0
user1011,1683,642,394,0,0,1,8,4,2.62,0
user1012,7099,4824,81,1,0,0,8,4,1.47,0
user1013,5879,155,124,0,1,1,8,4,37.93,0
user1014,8289,3367,420,0,1,0,8,4,2.46,0
user1015,1063,2647,84,1,1,0,8,4,0.4,0
user1016,3313,1544,478,0,0,0,8,4,2.15,0
user1017,7039,1780,482,1,0,0,8,4,3.95,0
user1018,2196,4464,134,0,1,1,8,4,0.49,0
user1019,8108,1614,308,1,1,0,8,4,5.02,0
user1020,5091,3082,380,0,0,1,8,4,1.65,0
user1021,2634,2493,412,0,0,1,8,4,1.06,0
user1022,1400,2077,424,0,1,1,8,4,0.67,0
user1023,7334,2108,179,0,0,0,8,4,3.48,0
user1024,5869,1278,428,0,0,1,8,4,4.59,0
user1025,6450,2898,477,1,0,1,8,4,2.23,0
user1026,7929,152,283,0,1,0,8,4,52.16,0
user1027,2165,201,295,1,0,1,8,4,10.77,0
user1028,4887,906,237,0,0,1,8,4,5.39,0
user1029,7401,2453,478,0,1,0,8,4,3.02,0
user1030,5513,1064,310,0,1,0,8,4,5.18,0
user1031,6390,1558,445,0,0,0,8,4,4.1,0
user1032,1697,2790,424,1,1,1,8,4,0.61,0
user1033,2751,2321,183,0,1,0,8,4,1.19,0
user1034,6156,2587,298,1,1,0,8,4,2.38,0
user1035,8061,2249,11,1,0,1,8,4,3.58,0
user1036,8166,4147,99,0,1,0,8,4,1.97,0
user1037,8358,3757,394,1,0,0,8,4,2.22,0
user1038,6850,2679,222,0,1,1,8,4,2.56,0
user1039,587,1385,488,0,1,0,8,4,0.42,0
user1040,1911,4313,347,0,0,1,8,4,0.44,0
